,id,coordinate,Start_Date,End_Date
2841,59947,"[[[70.0, 30.0], [75.0, 30.0], [75.0, 35.0], [70.0, 35.0], [70.0, 30.0]]]",-330.0,640.0
2842,599472,"[28.097518, 37.882833]",-330.0,300.0
2843,599476,"[25.998408, 36.90637]",-750.0,640.0
2844,599478,"[25.403744, 36.351534]",-750.0,-30.0
2845,599479,"[27.982969, 37.596986]",-550.0,640.0
2846,599480,"[27.827688, 37.558489]",-550.0,640.0
2847,599481,"[27.624949, 38.094652]",-30.0,300.0
2848,599483,"[28.185205, 36.945624]",-330.0,-30.0
2849,599485,"[28.262312, 36.753438]",-550.0,300.0
2850,599488,"[27.646106, 37.002222]",-550.0,-330.0
2851,599489,"[27.690896, 37.59888]",-550.0,640.0
2852,599490,"[27.276396, 37.801915]",-550.0,640.0
2853,599491,"[25.76846, 36.350459]",-750.0,640.0
2854,599493,"[28.443642, 37.933423]",-30.0,640.0
2855,599495,"[27.092059, 36.815804]",-750.0,640.0
2856,599516,"[27.13944, 36.579408]",-330.0,640.0
2857,599517,"[25.820636, 36.81253]",-750.0,640.0
2858,599520,"[26.306906, 36.534254]",-750.0,-30.0
2859,599521,"[28.138317, 37.912227]",-30.0,300.0
2860,599531,"[27.311921, 36.982247]",-330.0,-30.0
2861,599534,"[28.217488, 37.381718]",-330.0,-30.0
2862,599535,"[26.35142, 36.547366]",-750.0,-550.0
2863,599539,"[26.95766, 36.744636]",-750.0,640.0
2864,59954,"[72.315461, 34.770568]",-330.0,640.0
2865,599543,"[28.134462, 36.760796]",-550.0,300.0
2866,599548,"[28.412351, 37.614949]",-330.0,300.0
2867,599553,"[27.025915, 36.975502]",-330.0,-30.0
2868,599557,"[27.498242, 38.009953]",-30.0,300.0
2869,599569,"[27.685712, 37.349058]",-550.0,-30.0
2870,599574,"[28.09667, 37.342419]",-550.0,-330.0
2871,599575,"[27.371637, 36.690171]",-330.0,640.0
2872,599577,"[27.14711, 38.109632]",-750.0,-330.0
2873,599592,"[27.788616, 38.09658]",-30.0,640.0
2874,599595,"[27.08106, 38.029393]",-550.0,-30.0
2875,599602,"[25.222792, 37.006481]",-550.0,-30.0
2876,599612,"[27.340892, 37.939581]",-750.0,640.0
2877,599614,"[28.086631, 37.787596]",-330.0,300.0
2878,599616,"[27.6750765, 37.3743507]",-550.0,640.0
2879,599617,"[28.259418, 36.935973]",-330.0,300.0
2880,599619,"[28.321479, 37.01694]",-330.0,-30.0
2881,599624,"[28.219383, 36.701149]",300.0,640.0
2882,599625,"[28.1481545, 37.5185756]",-30.0,300.0
2883,599627,"[28.566578, 37.145904]",-330.0,-30.0
2884,599630,"[25.378278, 37.112875]",-750.0,-30.0
2885,599634,"[27.137487, 36.78525]",-750.0,300.0
2886,599637,"[28.362084, 37.796623]",-30.0,640.0
2887,599639,"[28.243344, 37.043062]",-330.0,300.0
2888,599640,"[27.525011, 37.501842]",-550.0,640.0
2889,599648,"[26.177444, 37.630647]",-750.0,640.0
2890,599652,"[28.092803, 36.706086]",-30.0,300.0
2891,599653,"[27.811477, 37.138837]",-550.0,300.0
2892,599654,"[25.253935, 37.051518]",,
2893,599655,"[26.732919, 37.798016]",-30.0,300.0
2894,599657,"[28.120727, 36.739573]",-330.0,-30.0
2895,599658,"[27.735578, 37.378561]",-550.0,-30.0
2896,599659,"[28.34938, 37.505071]",-330.0,640.0
2897,599664,"[27.585572, 37.278149]",-550.0,640.0
2898,599666,"[28.367319, 37.059443]",-550.0,300.0
2899,599670,"[27.508324, 37.474596]",-330.0,-30.0
2900,599677,"[27.568624, 37.832174]",-30.0,300.0
2901,599680,"[26.575298, 37.740586]",300.0,640.0
2902,599681,"[28.4536, 37.032454]",-550.0,300.0
2903,599682,"[28.272289, 36.991329]",-550.0,300.0
2904,599693,"[27.529586, 37.161849]",-550.0,300.0
2905,599694,"[27.377983, 37.126299]",-30.0,300.0
2906,599696,"[28.06845, 36.609514]",-550.0,300.0
2907,599697,"[27.812491, 37.230248]",-330.0,-30.0
2908,599698,"[28.19384, 36.79064]",-330.0,300.0
2909,599700,"[28.312296, 37.74598]",-550.0,-30.0
2910,599702,"[28.207705, 36.994546]",-550.0,300.0
2911,599707,"[27.961103, 37.041038]",-550.0,640.0
2912,599711,"[25.524716, 37.006223]",-550.0,-30.0
2913,599714,"[27.693076, 37.181505]",-550.0,-330.0
2914,599716,"[27.650052, 37.191684]",-550.0,-330.0
2915,599718,"[28.125117, 36.715174]",-330.0,300.0
2916,59972,"[75.782933, 23.177194]",-30.0,300.0
2917,599721,"[27.893729, 38.050575]",-30.0,300.0
2918,599722,"[28.202725, 37.349625]",-330.0,-30.0
2919,599723,"[28.006457, 37.343724]",-330.0,-30.0
2920,599727,"[26.479008, 37.578866]",-550.0,300.0
2921,599728,"[27.288889, 36.893333]",-750.0,640.0
2922,59973,"[79.3409, 26.638152]",-30.0,300.0
2923,599734,"[27.839277, 37.310989]",-550.0,-30.0
2924,599737,"[28.442249, 37.067654]",-550.0,-30.0
2925,599738,"[27.273513, 37.00864]",-30.0,300.0
2926,599743,"[28.423734, 37.428882]",-550.0,640.0
2927,599749,"[27.853554, 37.905536]",-30.0,300.0
2928,59975,"[66.741236, 25.244838]",-330.0,300.0
2929,599750,"[28.007502, 36.608453]",-30.0,300.0
2930,599752,"[27.53766, 37.498076]",-750.0,-330.0
2931,599756,"[25.865984, 36.816594]",-550.0,-30.0
2932,599758,"[28.109996, 37.926519]",-30.0,300.0
2933,59976,"[72.984245, 22.038537]",-30.0,300.0
2934,599760,"[26.77056, 37.296297]",-750.0,640.0
2935,599763,"[26.854663, 37.158037]",-750.0,640.0
2936,599771,"[26.344496, 36.546365]",300.0,640.0
2937,599773,"[27.993909, 37.293237]",-330.0,-30.0
2938,599774,"[28.004766, 36.577279]",-550.0,300.0
2939,599776,"[27.359987, 37.088887]",-550.0,-330.0
2940,599778,"[27.533091, 37.853091]",-550.0,640.0
2941,599779,"[27.410275, 37.751855]",-550.0,300.0
2942,59978,"[85.13502, 25.614443]",-330.0,640.0
2943,599784,"[27.254483, 37.829287]",-550.0,300.0
2944,599790,"[28.363927, 37.944529]",-30.0,640.0
2945,599794,"[25.434712, 37.095773]",-330.0,-30.0
2946,599795,"[27.218019, 37.709368]",-750.0,-30.0
2947,599800,"[[25.8626179, 36.8204727], [25.8624463, 36.8202175], [25.8621939, 36.8203186], [25.861114, 36.8204365], [25.8603737, 36.8202927], [25.8598695, 36.8205074], [25.8591721, 36.8207221], [25.8591077, 36.8209282], [25.8595369, 36.8215123], [25.8606419, 36.8221134], [25.8612792, 36.8227184], [25.8620689, 36.8230587], [25.8626763, 36.8232824], [25.8631665, 36.8212442], [25.8626884, 36.8205108], [25.8626179, 36.8204727]]",-750.0,640.0
2948,599801,"[28.381291, 37.224849]",-330.0,640.0
2949,599802,"[25.480572, 36.410152]",-750.0,-30.0
2950,599807,"[25.328619, 37.445959]",-750.0,640.0
2951,599809,"[27.79518, 37.274605]",-550.0,640.0
2952,599814,"[25.12734, 37.048465]",300.0,640.0
2953,599819,"[27.659145, 37.552756]",-550.0,-330.0
2954,599821,"[25.377595, 37.103871]",-750.0,640.0
2955,599823,"[28.397699, 37.690157]",-550.0,640.0
2956,599824,"[26.703635, 37.803905]",-550.0,-30.0
2957,599825,"[26.771635, 37.71837]",-750.0,-330.0
2958,599832,"[28.144999, 37.903405]",-550.0,640.0
2959,599834,"[25.47724, 36.369955]",-750.0,640.0
2960,599835,"[25.259126, 37.129319]",-750.0,-550.0
2961,599836,"[[[26.0, 37.5], [26.5, 37.5], [26.5, 38.0], [26.0, 38.0], [26.0, 37.5]]]",-550.0,-30.0
2962,599839,"[28.252865, 37.827987]",-330.0,640.0
2963,599840,"[27.339225, 37.829783]",-30.0,300.0
2964,599841,"[28.374145, 37.10105]",-550.0,-30.0
2965,599842,"[27.278841, 37.093516]",-550.0,-330.0
2966,599845,"[27.259149, 37.031449]",-550.0,-330.0
2967,599846,"[28.225333, 38.083529]",-30.0,640.0
2968,599848,"[25.390864, 37.452996]",-750.0,640.0
2969,599866,"[27.776644, 37.025229]",-550.0,300.0
2970,599867,"[25.150728, 37.08579]",-750.0,640.0
2971,599869,"[27.544474, 37.614323]",-550.0,-330.0
2972,59987,"[68.065079, 24.72237]",-330.0,640.0
2973,599870,"[27.649641, 37.250317]",-30.0,640.0
2974,599871,"[26.5464039, 37.3091187]",-750.0,640.0
2975,599873,"[27.412789, 37.054602]",-550.0,-330.0
2976,599876,"[27.142558, 36.839923]",-330.0,300.0
2977,599878,"[25.475793, 36.357634]",-750.0,300.0
2978,599885,"[26.546419, 37.326363]",300.0,640.0
2979,599887,"[[[27.0, 37.5], [27.5, 37.5], [27.5, 38.0], [27.0, 38.0], [27.0, 37.5]]]",-550.0,640.0
2980,599888,"[28.276899, 36.863121]",-550.0,640.0
2981,599889,"[27.195243, 36.847466]",-330.0,-30.0
2982,599890,"[27.57211, 37.401041]",-550.0,-30.0
2983,599892,"[28.287227, 37.18655]",-330.0,640.0
2984,599893,"[28.079785, 37.087317]",-550.0,-30.0
2985,59990,"[91.822736, 22.334611]",-30.0,300.0
2986,262385623,"[6.2559389, 49.5382311]",-30.0,640.0
2987,998604622,"[36.0707917, 32.0872236]",-3300.0,-2000.0
2988,596637094,"[35.495204, 31.87428]",-6200.0,300.0
2989,995604669,"[36.3315456, 35.7412092]",-9000.0,-1000.0
2990,355216649,"[41.52222, 39.993717]",-10000.0,1453.0
2991,350639157,"[30.1, 37.6]",-10000.0,-3300.0
2992,435194783,"[38.81667, 35.15]",-10000.0,-3300.0
2993,616909246,"[35.572143, 32.722093]",-10000.0,-3300.0
2994,59593309,"[2.8571909, 45.1206981]",-750.0,-550.0
2995,727743777,"[[38.0366491, 36.7878086], [38.0366674, 36.7873499], [38.0365432, 36.787234], [38.0362923, 36.7871068], [38.0360037, 36.7870382], [38.0357571, 36.7869796], [38.0355313, 36.7871269], [38.0353725, 36.7873412], [38.0354979, 36.7878301], [38.0357488, 36.7881181], [38.036008, 36.7881315], [38.0364466, 36.7880026], [38.0366491, 36.7878086]]",,
2996,727743778,"[37.2686684, 36.5400726]",-1000.0,-540.0
2997,423679103,"[21.914167, 37.00222]",-2000.0,-1000.0
2998,692947273,"[15.7167, 40]",-750.0,-550.0
2999,865674318,"[[30.7468807, 18.2196507], [30.7441454, 18.2220846], [30.7449799, 18.2253762], [30.7487351, 18.2254341], [30.7492683, 18.218596], [30.7481324, 18.2184105], [30.7468807, 18.2196507]]",300.0,1450.0
3000,484509128,"[[25.9057299, 35.1867412], [25.9059042, 35.1868332], [25.9065667, 35.1867784], [25.9070415, 35.1866381], [25.9073902, 35.1864869], [25.9073955, 35.1864145], [25.9068644, 35.1862896], [25.9063629, 35.1863071], [25.9057862, 35.1865746], [25.9057004, 35.1866688], [25.9057299, 35.1867412]]",-3000.0,1453.0
3001,384940621,"[35.581186, 32.137785]",-3300.0,-2000.0
3002,607256548,"[25.3503304, 36.4132265]",-3000.0,-1200.0
3003,550560,"[27.910653, 39.60672]",-30.0,640.0
3004,550562,"[27.114997, 39.045111]",-750.0,300.0
3005,550565,"[26.09471, 39.543605]",-750.0,-330.0
3006,550568,"[26.361312, 38.574035]",-550.0,-330.0
3007,550570,"[27.169273, 38.614937]",-550.0,-30.0
3008,550571,"[26.689814, 39.307546]",-330.0,640.0
3009,550574,"[27.614993, 38.921548]",-550.0,640.0
3010,550576,"[26.489422, 39.05495]",-550.0,300.0
3011,550577,"[27.690683, 39.36872]",-30.0,640.0
3012,550578,"[27.787742, 38.756891]",-330.0,640.0
3013,550580,"[27.515863, 38.66655]",-30.0,300.0
3014,550585,"[27.962914, 38.248459]",-330.0,640.0
3015,550586,"[26.649177, 38.327305]",-30.0,300.0
3016,550588,"[27.667099, 38.667539]",-330.0,640.0
3017,550589,"[28.234669, 39.027073]",-30.0,300.0
3018,550594,"[26.343922, 39.949075]",-330.0,300.0
3019,550595,"[26.238889, 39.9575]",-750.0,640.0
3020,550598,"[28.385837, 38.66591]",-30.0,300.0
3021,550599,"[26.131466, 39.207108]",-750.0,-30.0
3022,550601,"[28.31421, 38.876702]",-330.0,640.0
3023,550605,"[27.883825, 38.089037]",-330.0,-30.0
3024,550607,"[26.983187, 39.793768]",-330.0,300.0
3025,550612,"[27.523822, 38.956518]",-30.0,300.0
3026,550619,"[26.105594, 38.547087]",-750.0,640.0
3027,550620,"[27.713486, 39.012865]",-30.0,300.0
3028,550621,"[26.842283, 39.17898]",-550.0,-330.0
3029,550622,"[26.398546, 39.122906]",-330.0,-30.0
3030,550628,"[26.556854, 38.148389]",-30.0,300.0
3031,550631,"[25.923724, 38.49195]",-550.0,640.0
3032,550633,"[26.563032, 39.741803]",-750.0,640.0
3033,550635,"[26.628763, 39.963522]",-30.0,640.0
3034,550648,"[26.813175, 39.393183]",-550.0,-30.0
3035,550650,"[26.7705581, 38.3614625]",-750.0,-550.0
3036,550653,"[27.503594, 38.585627]",-30.0,300.0
3037,550655,"[26.089078, 38.49903]",-550.0,640.0
3038,550657,"[25.281107, 39.937445]",-550.0,-30.0
3039,550658,"[26.410152, 39.67291]",-550.0,300.0
3040,550659,"[28.208011, 38.22593]",-30.0,640.0
3041,550661,"[26.166435, 39.677021]",-750.0,-30.0
3042,550662,"[26.147552, 38.336132]",-330.0,300.0
3043,550663,"[28.265019, 38.423984]",-30.0,300.0
3044,550667,"[26.782977, 39.355929]",-330.0,300.0
3045,550673,"[26.358056, 38.610607]",-750.0,-330.0
3046,550674,"[26.83198, 38.745271]",-550.0,300.0
3047,550675,"[27.092562, 39.291562]",-550.0,-330.0
3048,550678,"[26.421229, 39.538105]",-550.0,-30.0
3049,550679,"[27.849001, 38.59744]",-30.0,300.0
3050,550682,"[25.924729, 39.278425]",-330.0,640.0
3051,550683,"[27.033411, 38.689068]",-750.0,300.0
3052,550684,"[[27.7205991, 38.1723822], [27.7207023, 38.172431], [27.7208296, 38.1722647], [27.7207264, 38.1722159], [27.7205991, 38.1723822]]",2000.0,2099.0
3053,550685,"[26.147559, 39.615744]",-750.0,-30.0
3054,550687,"[26.428896, 39.130787]",-550.0,300.0
3055,550688,"[27.880247, 38.627384]",-30.0,300.0
3056,550699,"[25.991759, 38.340176]",-750.0,300.0
3057,550700,"[28.111299, 38.846465]",-30.0,300.0
3058,550703,"[27.082027, 39.508231]",-750.0,-30.0
3059,550704,"[26.833681, 38.997165]",-330.0,-30.0
3060,550707,"[27.928538, 38.681059]",-550.0,300.0
3061,550709,"[28.491469, 38.535161]",-330.0,640.0
3062,550713,"[26.527493, 39.14079]",-550.0,300.0
3063,550714,"[26.850271, 39.136725]",-550.0,-330.0
3064,550718,"[25.963128, 38.226411]",-750.0,640.0
3065,550723,"[26.520832, 39.87918]",-550.0,-30.0
3066,550728,"[27.152808, 38.576188]",-550.0,-330.0
3067,550731,"[28.222986, 38.547569]",-30.0,300.0
3068,550735,"[26.452732, 38.984588]",-750.0,-330.0
3069,550738,"[26.185727, 39.367381]",-750.0,640.0
3070,550739,"[25.960923, 38.427718]",-550.0,640.0
3071,550742,"[26.974176, 39.528399]",-550.0,300.0
3072,550743,"[26.139266, 38.45091]",-550.0,300.0
3073,550745,"[27.568638, 38.86876]",-30.0,300.0
3074,550750,"[27.199185, 38.527464]",300.0,640.0
3075,550751,"[27.50515, 38.737114]",-30.0,640.0
3076,550754,"[28.444433, 38.423342]",-30.0,300.0
3077,550758,"[26.509093, 38.98624]",-550.0,300.0
3078,550763,"[26.547048, 39.110475]",-750.0,640.0
3079,550766,"[27.671039, 38.989078]",-30.0,300.0
3080,550767,"[27.723685, 39.083892]",-3000.0,-1000.0
3081,550769,"[26.273681, 39.277385]",-750.0,300.0
3082,550772,"[[26.2795143, 39.7211583], [26.2787714, 39.7202147], [26.2776224, 39.7204074], [26.2768622, 39.7207662], [26.2760329, 39.7206533], [26.2750395, 39.7209722], [26.2731994, 39.721929], [26.2718777, 39.7222081], [26.270746, 39.7226799], [26.2699772, 39.7232446], [26.2688715, 39.7235038], [26.2673165, 39.7248592], [26.2668154, 39.7256366], [26.2657788, 39.7263541], [26.2658306, 39.726673], [26.2662021, 39.7268591], [26.2672906, 39.7265867], [26.2685777, 39.7265402], [26.2706856, 39.726095], [26.2733463, 39.7258691], [26.2740028, 39.7254372], [26.2754455, 39.7250319], [26.2769227, 39.7243808], [26.2782099, 39.7232181], [26.2791515, 39.7225138], [26.2796612, 39.7223211], [26.2804041, 39.7220486], [26.2803263, 39.721836], [26.2804818, 39.721444], [26.2803177, 39.7211649], [26.2799721, 39.721145], [26.2795143, 39.7211583]]",-750.0,-30.0
3083,550775,"[28.088427, 38.161899]",-30.0,640.0
3084,550778,"[27.408639, 38.417214]",-330.0,-30.0
3085,717754049,"[69.5256008, 37.323652]",-2000.0,-1000.0
3086,423121,"[[12.3928913, 41.679305], [12.393138, 41.6790626], [12.3935699, 41.6793691], [12.3932775, 41.6796155], [12.3931327, 41.6795113], [12.3931702, 41.6794693], [12.3928913, 41.679305]]",-30.0,640.0
3087,432617,"[14.592313, 40.968592]",-330.0,640.0
3088,432621,"[14.371233, 40.946092]",-330.0,640.0
3089,432649,"[14.426381, 40.662354]",-750.0,640.0
3090,432652,"[14.230823, 41.594348]",-330.0,640.0
3091,432654,"[14.30722, 40.921039]",-330.0,-30.0
3092,432664,"[13.343955, 41.724822]",-330.0,640.0
3093,432670,"[14.60257, 40.634361]",300.0,640.0
3094,432679,"[13.469873, 41.886242]",-330.0,640.0
3095,432695,"[13.705626, 41.492208]",-330.0,640.0
3096,432700,"[13.609876, 41.648422]",-330.0,640.0
3097,432702,"[13.58542, 41.58715]",-330.0,640.0
3098,432708,"[[13.7973606, 41.6204112], [13.7974238, 41.6204835], [13.797327, 41.6208203], [13.7971887, 41.6209946], [13.796837, 41.620875], [13.7968706, 41.6208262], [13.7970108, 41.6207553], [13.7970879, 41.6206903], [13.7971373, 41.6205884], [13.7971531, 41.6205042], [13.7971669, 41.6204126], [13.7973606, 41.6204112]]",-330.0,640.0
3099,432709,"[14.108223, 41.784299]",-330.0,640.0
3100,432713,"[14.207679, 40.973328]",-330.0,300.0
3101,432720,"[14.066789, 40.832263]",-330.0,640.0
3102,432721,"[14.781161, 41.130437]",-330.0,640.0
3103,432723,"[14.47517, 40.775431]",-30.0,300.0
3104,432727,"[14.996484, 42.004313]",-330.0,300.0
3105,432733,"[14.364282, 41.178153]",-330.0,640.0
3106,432737,"[14.178842, 41.405755]",-330.0,640.0
3107,432738,"[14.351473, 41.045984]",-750.0,640.0
3108,432739,"[14.132176, 41.199929]",-550.0,640.0
3109,432745,"[14.65681, 41.562732]",-550.0,-30.0
3110,432753,"[14.146772, 41.466625]",-330.0,300.0
3111,432760,"[13.086983, 42.099531]",-550.0,640.0
3112,432762,"[13.969802, 41.233083]",-330.0,300.0
3113,432763,"[14.221104, 41.100793]",-330.0,640.0
3114,432764,"[13.830583, 41.492907]",-330.0,640.0
3115,432766,"[11.840555, 42.062123]",,
3116,432770,"[13.407379, 41.509239]",-330.0,640.0
3117,432771,"[14.560796, 41.619391]",-330.0,640.0
3118,432773,"[14.641281, 41.064121]",-750.0,300.0
3119,432778,"[14.384677, 41.677418]",-550.0,-30.0
3120,432782,"[13.096264, 41.235627]",-550.0,-30.0
3121,432784,"[14.404873, 41.66871]",-550.0,-30.0
3122,432787,"[15.034695, 41.957052]",-30.0,300.0
3123,432794,"[13.925641, 42.04688]",-550.0,-30.0
3124,432797,"[13.873828, 42.011101]",-330.0,-30.0
3125,432805,"[12.703932, 42.073156]",-750.0,-330.0
3126,432815,"[14.121614, 40.823719]",-750.0,640.0
3127,432817,"[14.459388, 41.660021]",-330.0,-30.0
3128,432826,"[13.333544, 41.568449]",-330.0,300.0
3129,432829,"[13.945091, 41.161895]",-30.0,300.0
3130,432830,"[13.253364, 41.692693]",-330.0,640.0
3131,432831,"[14.671646, 41.53018]",-550.0,-30.0
3132,432843,"[13.966869, 41.17202]",-330.0,300.0
3133,432845,"[[14.7776655, 40.6990356], [14.7773194, 40.6986086], [14.7770754, 40.698633], [14.77696, 40.6982304], [14.7766408, 40.6979884], [14.7769788, 40.6975085], [14.7770422, 40.6974293], [14.7775894, 40.6974862], [14.7777513, 40.6970875], [14.7779042, 40.6968354], [14.7779354, 40.6969575], [14.777922, 40.6972198], [14.777973, 40.697537], [14.7780329, 40.6977016], [14.7781295, 40.6979253], [14.778336, 40.6981226], [14.7784165, 40.6981612], [14.7784245, 40.6982975], [14.7783494, 40.6984154], [14.7782358, 40.6985863], [14.7779229, 40.6989197], [14.7776655, 40.6990356]]",-750.0,-330.0
3134,432846,"[13.538889, 41.536667]",-330.0,-30.0
3135,432847,"[13.513236, 41.5461]",300.0,640.0
3136,432851,"[14.448738, 41.601108]",-550.0,-30.0
3137,432852,"[13.351922, 41.64016]",-330.0,640.0
3138,432855,"[13.427922, 41.357429]",-330.0,640.0
3139,432865,"[13.684089, 41.956093]",-330.0,300.0
3140,432866,"[13.666003, 42.026717]",-330.0,300.0
3141,432871,"[14.071241, 40.880458]",-330.0,-30.0
3142,432873,"[14.348058, 40.805843]",-550.0,300.0
3143,432887,"[14.249302, 41.997644]",-330.0,300.0
3144,432890,"[14.327125, 41.251934]",-550.0,640.0
3145,432893,"[13.581665, 41.938843]",-550.0,-30.0
3146,432899,"[13.83803, 42.065392]",-330.0,300.0
3147,432907,"[14.811051, 41.319407]",-330.0,300.0
3148,432911,"[[14.0307992, 40.9214468], [14.030767, 40.9214995], [14.0298068, 40.9216941], [14.029737, 40.9216576], [14.0295225, 40.9210253], [14.0293722, 40.9206767], [14.0293293, 40.9205997], [14.0299301, 40.9205753], [14.0300213, 40.9205835], [14.030488, 40.9205145], [14.0307702, 40.9213696], [14.0307886, 40.9214212], [14.0307992, 40.9214468]]",-330.0,300.0
3149,432921,"[12.491215, 42.058824]",300.0,640.0
3150,432936,"[13.986398, 41.407034]",-330.0,300.0
3151,432940,"[13.768749, 41.242413]",-330.0,640.0
3152,432944,"[14.491642, 41.258879]",-550.0,-30.0
3153,432945,"[13.568226, 41.922008]",-550.0,-30.0
3154,432946,"[14.131545, 41.445348]",-550.0,-30.0
3155,432947,"[14.324348, 41.130621]",-550.0,-30.0
3156,432948,"[14.271298, 41.798967]",-550.0,-30.0
3157,432949,"[13.854877, 41.149052]",-550.0,-30.0
3158,432952,"[13.938727, 41.304958]",-550.0,-30.0
3159,432953,"[14.444996, 41.301295]",-550.0,-30.0
3160,432971,"[14.860673, 40.677515]",-750.0,-550.0
3161,432973,"[13.848446, 41.378294]",-750.0,-330.0
3162,432981,"[14.528564, 40.925875]",-750.0,640.0
3163,432985,"[14.673929, 40.743128]",-750.0,640.0
3164,432994,"[14.586791, 41.584927]",-550.0,-30.0
3165,433001,"[14.606223, 40.896055]",-330.0,300.0
3166,433002,"[14.840269, 41.235036]",-330.0,300.0
3167,433003,"[13.894563, 41.115166]",-330.0,300.0
3168,433004,"[13.81796, 41.28326]",-330.0,300.0
3169,433010,"[11.854427, 42.034335]",-330.0,640.0
3170,433020,"[14.338156, 41.679558]",-550.0,-30.0
3171,433021,"[14.407028, 40.636613]",-550.0,-330.0
3172,433023,"[13.907756, 42.003875]",-550.0,-30.0
3173,433026,"[13.891259, 40.751741]",-750.0,-550.0
3174,433028,"[13.440554, 41.99175]",-330.0,300.0
3175,433043,"[14.990563, 41.995784]",-750.0,-330.0
3176,433044,"[13.875119, 41.336458]",-30.0,300.0
3177,433052,"[13.1851343, 41.4907686]",-550.0,300.0
3178,433055,"[13.879191, 40.69825]",-750.0,-550.0
3179,433070,"[14.078067, 41.376142]",-330.0,300.0
3180,433073,"[14.618447, 41.433749]",-330.0,300.0
3181,433075,"[14.765922, 40.677988]",-330.0,640.0
3182,433080,"[14.814195, 40.70483]",-550.0,-30.0
3183,433081,"[13.830828, 41.40261]",-550.0,-30.0
3184,433093,"[14.586219, 40.776589]",-750.0,-550.0
3185,433098,"[14.601766, 40.793704]",-750.0,-550.0
3186,433099,"[14.086584, 41.649335]",-330.0,300.0
3187,433100,"[13.933789, 41.462515]",-550.0,-30.0
3188,433101,"[14.619565, 40.811763]",-750.0,-550.0
3189,433105,"[14.498461, 41.090309]",-750.0,640.0
3190,433126,"[13.614105, 41.715723]",-330.0,640.0
3191,433130,"[14.577508, 40.817055]",-750.0,-550.0
3192,433132,"[13.933756, 41.241907]",-750.0,640.0
3193,433133,"[14.398876, 40.990548]",-30.0,640.0
3194,433134,"[13.925673, 42.046817]",-330.0,640.0
3195,433139,"[14.375744, 40.626324]",-330.0,300.0
